AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonMasterID
3236,2034,Ravi Naik,42,1,A1,PM00809
3237,2034,Ajay Bhat,48,2,A2,PM00340
3238,2034,Aishwarya Naik,65,2,A3,PM01072
3239,2035,Vijay Desai,44,3,A1,PM00281
3240,2035,Manoj Reddy,52,1,A2,PM00969
3241,2036,Priya Patil,51,2,A1,PM00274
3242,2037,Kiran Kulkarni,57,3,A1,PM00552
3243,2038,Meera Reddy,34,2,A1,PM00763
3244,2038,Divya Nayak,38,2,A2,PM00513
3245,2039,Nandini Khan,61,3,A1,PM00383
3246,2040,Asha Sharma,29,1,A1,PM00784
3247,2040,Meera Jain,64,2,A2,PM00963
3248,2041,Priya Kulkarni,18,3,A1,PM00474
3249,2041,Shreya Kulkarni,19,3,A2,PM00307
3250,2042,Farhan Bhat,24,1,A1,PM00814
3251,2042,Vijay Desai,64,2,A2,PM00694
3252,2042,Shreya Sharma,33,2,A3,PM00232
3253,2042,Ravi Desai,43,2,A4,PM01077
3254,2043,Aishwarya Joshi,46,1,A1,PM00534
3255,2043,Kavya Naik,20,1,A2,PM01061
3256,2044,Arun Kumar,38,2,A1,PM00950
3257,2045,Divya Gowda,19,3,A1,PM00010
3258,2046,Meera Mulla,37,2,A1,PM00590
3259,2047,Divya Shetty,36,2,A1,PM00352
3260,2048,Shreya Nayak,62,3,A1,PM00490
3261,2048,Rahul Patil,60,1,A2,PM00132
3262,2048,Sneha Jain,48,2,A3,PM01089
3263,2049,Meera Shetty,55,1,A1,PM00977
3264,2050,Shreya Reddy,48,1,A1,PM00500
3265,2051,Mahesh Sharma,51,1,A1,PM00743
3266,2051,Ajay Patil,52,3,A2,PM00724
3267,2051,Pooja Naik,30,3,A3,PM00938
3268,2052,Sneha Naik,28,1,A1,PM00394
3269,2052,Anil Shetty,26,1,A2,PM00562
3270,2052,Mahesh Bhat,35,1,A3,PM00009
3271,2053,Suresh Nayak,20,2,A1,PM00676
3272,2054,Sneha Kumar,48,2,A1,PM00247
3273,2055,Rahul Hegde,35,2,A1,PM00075
3274,2056,Nandini Jain,44,2,A1,PM00761
3275,2056,Ravi Pujari,46,1,A2,PM01037
3276,2056,Shreya Sharma,65,3,A3,PM00125
3277,2057,Anil Sharma,64,3,A1,PM01070
3278,2058,Nandini Reddy,37,1,A1,PM00559
3279,2059,Mahesh Hegde,39,2,A1,PM00711
3280,2060,Manoj Kumar,34,1,A1,PM00853
3281,2060,Priya Shetty,58,1,A2,PM00738
3282,2060,Imran Naik,43,1,A3,PM01003
3283,2061,Suresh Kumar,21,1,A1,PM00260
3284,2061,Kavya Kumar,42,3,A2,PM00651
3285,2062,Mahesh Kumar,29,1,A1,PM00167
3286,2063,Naveen Jain,24,1,A1,PM00921
3287,2064,Anil Bhat,50,2,A1,PM00701
3288,2065,Aishwarya Sharma,34,1,A1,PM00656
3289,2065,Suresh Patil,64,2,A2,PM00076
3290,2065,Sneha Mulla,26,2,A3,PM00282
3291,2065,Kiran Desai,45,2,A4,PM00253
3292,2066,Vijay Kumar,37,1,A1,PM00321
3293,2067,Anil Patil,23,1,A1,PM00256
3294,2068,Kiran Patil,32,1,A1,PM01000
3295,2069,Anil Hegde,60,2,A1,PM00155
3296,2069,Arun Gowda,46,1,A2,PM00034
3297,2070,Anil Rao,44,1,A1,PM00484
3298,2071,Ravi Patil,36,1,A1,PM00999
3299,2071,Shreya Khan,61,1,A2,PM00398
3300,2072,Kavya Sharma,46,2,A1,PM00542
3301,2073,Kiran Joshi,20,1,A1,PM00112
3302,2073,Anil Kumar,56,2,A2,PM00004
3303,2074,Sunil Khan,46,1,A1,PM00188
3304,2075,Ananya Gowda,47,2,A1,PM00271
3305,2075,Manoj Nayak,51,1,A2,PM00944
3306,2076,Naveen Reddy,49,1,A1,PM00891
3307,2077,Aishwarya Rao,25,1,A1,PM00455
3308,2078,Nandini Sharma,23,1,A1,PM00482
3309,2078,Rahul Sharma,46,1,A2,PM01082
3310,2078,Rahul Shetty,20,3,A3,PM00699
3311,2079,Ananya Kumar,39,2,A1,PM00863
3312,2079,Ajay Kulkarni,48,3,A2,PM00425
3313,2080,Lakshmi Khan,64,2,A1,PM00225
3314,2081,Pooja Khan,35,1,A1,PM00441
3315,2081,Vijay Patil,23,3,A2,PM01053
3316,2081,Anil Mulla,39,1,A3,PM00655
3317,2082,Anil Pujari,44,1,A1,PM00677
3318,2082,Anil Bhat,23,1,A2,PM00488
3319,2082,Pooja Mulla,62,2,A3,PM00408
3320,2083,Farhan Joshi,33,1,A1,PM00915
3321,2083,Sunil Jain,44,1,A2,PM00283
3322,2084,Manoj Shetty,19,1,A1,PM00193
3323,2085,Shreya Sharma,27,2,A1,PM00995
3324,2085,Divya Naik,47,1,A2,PM00495
3325,2086,Naveen Bhat,52,1,A1,PM00410
3326,2087,Nandini Shetty,54,2,A1,PM00118
3327,2088,Kiran Shetty,19,1,A1,PM01097
3328,2089,Ajay Mulla,23,2,A1,PM00476
3329,2089,Kavya Kumar,42,3,A2,PM00651
3330,2090,Ajay Shetty,37,2,A1,PM00301
3331,2091,Sunil Reddy,41,2,A1,PM00554
3332,2091,Lakshmi Reddy,33,1,A2,PM00871
3333,2092,Pooja Rao,54,2,A1,PM00148
3334,2093,Meera Sharma,33,1,A1,PM00928
3335,2093,Nandini Jain,44,2,A2,PM00761
3336,2094,Mahesh Gowda,24,1,A1,PM00142
3337,2095,Mahesh Kulkarni,48,3,A1,PM00798
3338,2095,Shreya Sharma,51,2,A2,PM00518
3339,2096,Shreya Kulkarni,19,3,A1,PM00307
3340,2096,Priya Joshi,65,3,A2,PM00501
3341,2097,Shreya Joshi,22,2,A1,PM00629
3342,2098,Manoj Rao,47,1,A1,PM01086
3343,2098,Imran Kumar,56,3,A2,PM00003
3344,2098,Imran Kumar,58,2,A3,PM00160
3345,2099,Kiran Patil,42,2,A1,PM00218
3346,2099,Suresh Naik,45,3,A2,PM01049
3347,2099,Ajay Patil,34,1,A3,PM01004
3348,2100,Farhan Bhat,38,2,A1,PM00090
3349,2101,Pooja Khan,19,2,A1,PM00528
3350,2102,Imran Pujari,45,1,A1,PM00105
3351,2102,Ananya Shetty,64,1,A2,PM00608
3352,2103,Naveen Gowda,62,3,A1,PM00943
3353,2104,Prakash Hegde,65,1,A1,PM00846
3354,2104,Farhan Khan,40,1,A2,PM00895
3355,2104,Ananya Pujari,23,2,A3,PM01014
3356,2104,Shreya Patil,27,1,A4,PM00328
3357,2105,Nandini Mulla,59,2,A1,PM01040
3358,2106,Anil Patil,43,2,A1,PM00493
3359,2107,Naveen Gowda,54,1,A1,PM01055
3360,2107,Meera Reddy,34,2,A2,PM00763
3361,2108,Imran Mulla,53,2,A1,PM00061
3362,2108,Prakash Reddy,41,2,A2,PM00773
3363,2108,Asha Kumar,57,1,A3,PM00851
3364,2108,Neha Nayak,47,2,A4,PM00577
3365,2109,Mahesh Kulkarni,48,3,A1,PM00798
3366,2109,Nandini Desai,19,3,A2,PM00541
3367,2110,Priya Reddy,57,2,A1,PM00623
3368,2110,Nandini Reddy,37,1,A2,PM00559
3369,2110,Priya Patil,51,2,A3,PM00274
3370,2111,Vijay Shetty,64,2,A1,PM00145
3371,2112,Divya Gowda,19,3,A1,PM00010
3372,2112,Neha Shetty,38,1,A2,PM00021
3373,2113,Ajay Joshi,55,1,A1,PM00467
3374,2114,Divya Rao,23,1,A1,PM00968
3375,2114,Neha Kumar,40,2,A2,PM00593
3376,2114,Suresh Gowda,52,3,A3,PM00429
3377,2115,Nandini Desai,19,3,A1,PM00541
3378,2115,Ravi Rao,53,3,A2,PM00735
3379,2116,Imran Naik,55,2,A1,PM00015
3380,2117,Asha Naik,38,1,A1,PM00459
3381,2117,Anil Pujari,58,1,A2,PM00287
3382,2118,Ananya Kumar,39,2,A1,PM00863
3383,2118,Farhan Hegde,47,1,A2,PM00922
3384,2119,Lakshmi Nayak,57,2,A1,PM00866
3385,2119,Kavya Reddy,40,1,A2,PM00893
3386,2119,Imran Naik,43,1,A3,PM01003
3387,2119,Vijay Mulla,52,1,A4,PM00919
3388,2120,Asha Kulkarni,30,1,A1,PM01045
3389,2120,Naveen Bhat,19,1,A2,PM00551
3390,2120,Shreya Sharma,56,2,A3,PM00660
3391,2121,Sunil Reddy,41,2,A1,PM00554
3392,2121,Prakash Hegde,31,3,A2,PM00657
3393,2122,Suresh Nayak,20,2,A1,PM00676
3394,2123,Meera Desai,34,2,A1,PM01015
3395,2123,Lakshmi Nayak,57,2,A2,PM00866
3396,2123,Asha Kulkarni,30,1,A3,PM01045
3397,2124,Vijay Khan,26,3,A1,PM00462
3398,2125,Suresh Gowda,54,2,A1,PM00910
3399,2126,Sunil Sharma,57,1,A1,PM00858
3400,2127,Manoj Bhat,65,1,A1,PM00515
3401,2127,Kiran Mulla,26,1,A2,PM00171
3402,2128,Mahesh Pujari,31,2,A1,PM00174
3403,2128,Ananya Nayak,39,1,A2,PM01087
3404,2129,Pooja Bhat,25,1,A1,PM00395
3405,2130,Neha Sharma,38,1,A1,PM00147
3406,2131,Mahesh Jain,37,2,A1,PM00785
3407,2132,Pooja Gowda,38,1,A1,PM00929
3408,2133,Sunil Mulla,57,1,A1,PM00228
3409,2134,Arun Desai,50,2,A1,PM00756
3410,2134,Sneha Rao,55,1,A2,PM01065
3411,2135,Naveen Gowda,58,1,A1,PM00586
3412,2136,Suresh Pujari,32,1,A1,PM00437
3413,2136,Priya Bhat,26,1,A2,PM00365
3414,2136,Asha Kumar,57,1,A3,PM00851
3415,2137,Mahesh Kulkarni,46,1,A1,PM00638
3416,2138,Pooja Shetty,54,2,A1,PM00633
3417,2139,Kiran Bhat,57,2,A1,PM00110
3418,2139,Vijay Naik,49,1,A2,PM00886
3419,2139,Ajay Shetty,45,2,A3,PM00855
3420,2140,Lakshmi Rao,33,1,A1,PM00272
3421,2140,Sneha Khan,23,1,A2,PM00727
3422,2140,Aishwarya Desai,21,1,A3,PM00714
3423,2141,Nandini Shetty,42,3,A1,PM00654
3424,2141,Mahesh Gowda,24,1,A2,PM00142
3425,2142,Lakshmi Bhat,35,1,A1,PM00560
3426,2142,Sunil Khan,46,1,A2,PM00188
3427,2143,Priya Sharma,32,3,A1,PM00723
3428,2144,Ravi Jain,29,2,A1,PM00683
3429,2145,Ananya Khan,65,1,A1,PM00045
3430,2146,Meera Gowda,55,2,A1,PM00315
3431,2146,Prakash Mulla,60,2,A2,PM00348
3432,2146,Shankar Bhat,32,3,A3,PM00758
3433,2147,Ananya Nayak,39,1,A1,PM01087
3434,2148,Naveen Reddy,24,1,A1,PM00008
3435,2148,Ajay Pujari,59,1,A2,PM00780
3436,2149,Kiran Hegde,42,2,A1,PM00387
3437,2149,Manoj Khan,36,1,A2,PM00898
3438,2150,Suresh Pujari,32,1,A1,PM00437
3439,2151,Farhan Khan,40,1,A1,PM00895
3440,2151,Imran Desai,49,1,A2,PM00592
3441,2151,Meera Desai,21,1,A3,PM00713
3442,2152,Sunil Reddy,56,1,A1,PM00005
3443,2153,Asha Rao,34,2,A1,PM00406
3444,2154,Anil Shetty,26,1,A1,PM00562
3445,2154,Anil Mulla,39,1,A2,PM00655
3446,2155,Manoj Nayak,51,1,A1,PM00944
3447,2155,Naveen Khan,65,1,A2,PM00057
3448,2156,Priya Sharma,65,1,A1,PM00952
3449,2157,Arun Rao,63,2,A1,PM00403
3450,2157,Shankar Kumar,28,2,A2,PM00168
3451,2158,Manoj Gowda,39,1,A1,PM00023
3452,2158,Ravi Bhat,41,2,A2,PM00912
3453,2159,Meera Patil,54,1,A1,PM00466
3454,2159,Neha Nayak,29,2,A2,PM00149
3455,2159,Ravi Jain,20,1,A3,PM00449
3456,2159,Suresh Hegde,23,2,A4,PM00606
3457,2160,Naveen Khan,57,3,A1,PM00323
3458,2161,Ananya Jain,19,2,A1,PM00265
3459,2161,Suresh Reddy,28,1,A2,PM00646
3460,2162,Neha Mulla,28,2,A1,PM01016
3461,2163,Ajay Rao,24,1,A1,PM00405
3462,2164,Aishwarya Pujari,51,3,A1,PM00972
3463,2164,Asha Joshi,26,1,A2,PM00611
3464,2165,Suresh Kumar,21,1,A1,PM00260
3465,2166,Ravi Pujari,46,1,A1,PM01037
3466,2167,Nandini Kulkarni,37,3,A1,PM00309
3467,2168,Pooja Kulkarni,65,1,A1,PM00206
3468,2168,Divya Khan,31,3,A2,PM01026
3469,2169,Ravi Bhat,55,3,A1,PM00588
3470,2170,Ajay Shetty,37,2,A1,PM00301
3471,2170,Mahesh Shetty,29,2,A2,PM00538
3472,2171,Lakshmi Nayak,57,2,A1,PM00866
3473,2172,Shankar Pujari,27,2,A1,PM01024
3474,2173,Meera Mulla,37,2,A1,PM00590
3475,2173,Neha Shetty,48,2,A2,PM00652
3476,2174,Prakash Sharma,52,3,A1,PM00708
3477,2174,Lakshmi Reddy,33,1,A2,PM00871
3478,2175,Shreya Khan,62,1,A1,PM00732
3479,2176,Ajay Kulkarni,48,3,A1,PM00425
3480,2177,Deepak Patil,51,1,A1,PM00473
3481,2177,Nandini Reddy,37,1,A2,PM00559
3482,2178,Divya Desai,49,1,A1,PM00494
3483,2179,Meera Kumar,18,2,A1,PM00949
3484,2179,Aishwarya Naik,34,1,A2,PM00731
3485,2179,Lakshmi Gowda,19,1,A3,PM00108
3486,2180,Sunil Naik,58,3,A1,PM00981
3487,2181,Lakshmi Bhat,35,1,A1,PM00560
3488,2182,Sunil Khan,22,3,A1,PM01006
3489,2182,Manoj Kumar,58,3,A2,PM00517
3490,2183,Mahesh Khan,51,1,A1,PM01066
3491,2183,Sunil Rao,49,3,A2,PM00433
3492,2184,Suresh Nayak,53,2,A1,PM00566
3493,2185,Kiran Kulkarni,57,3,A1,PM00552
3494,2186,Nandini Kulkarni,37,3,A1,PM00309
3495,2187,Ananya Naik,19,3,A1,PM00751
3496,2188,Farhan Mulla,24,1,A1,PM00730
3497,2189,Suresh Kumar,39,2,A1,PM00880
3498,2189,Priya Sharma,30,1,A2,PM00907
3499,2189,Ananya Jain,19,2,A3,PM00265
3500,2190,Mahesh Bhat,35,1,A1,PM00009
3501,2191,Lakshmi Nayak,47,3,A1,PM00450
3502,2192,Prakash Jain,54,3,A1,PM00719
3503,2193,Suresh Patil,34,2,A1,PM00358
3504,2193,Ajay Reddy,28,2,A2,PM00220
3505,2194,Vijay Desai,44,3,A1,PM00281
3506,2194,Rahul Shetty,44,1,A2,PM00460
3507,2194,Shreya Sharma,65,3,A3,PM00125
3508,2195,Neha Shetty,38,1,A1,PM00021
3509,2195,Mahesh Khan,51,2,A2,PM00852
3510,2195,Kiran Patil,24,2,A3,PM00126
3511,2196,Sunil Rao,34,1,A1,PM00074
3512,2196,Meera Bhat,19,3,A2,PM00904
3513,2197,Shreya Pujari,52,2,A1,PM00583
3514,2197,Anil Bhat,50,2,A2,PM00701
3515,2197,Farhan Rao,58,2,A3,PM00371
3516,2197,Suresh Patil,49,1,A4,PM00401
3517,2198,Mahesh Khan,59,3,A1,PM00448
3518,2198,Shankar Rao,39,2,A2,PM00947
3519,2199,Farhan Hegde,47,1,A1,PM00922
3520,2199,Prakash Khan,27,1,A2,PM00062
3521,2200,Kavya Jain,52,2,A1,PM00298
3522,2201,Shreya Sharma,65,3,A1,PM00125
3523,2202,Nandini Shetty,42,3,A1,PM00654
3524,2203,Kiran Shetty,35,3,A1,PM00867
3525,2203,Neha Gowda,37,1,A2,PM00469
3526,2204,Sneha Pujari,27,2,A1,PM00266
3527,2205,Neha Nayak,24,1,A1,PM01021
3528,2206,Manoj Kumar,43,2,A1,PM00902
3529,2206,Rahul Khan,57,1,A2,PM00418
3530,2207,Manoj Kumar,34,1,A1,PM00853
3531,2208,Naveen Mulla,29,1,A1,PM00806
3532,2208,Mahesh Khan,59,3,A2,PM00448
3533,2208,Asha Gowda,22,1,A3,PM00377
3534,2209,Asha Pujari,47,2,A1,PM00359
3535,2209,Lakshmi Joshi,62,1,A2,PM00564
3536,2210,Mahesh Patil,49,3,A1,PM00055
3537,2210,Sunil Nayak,59,1,A2,PM00413
3538,2210,Arun Kulkarni,61,2,A3,PM00964
3539,2211,Imran Desai,49,1,A1,PM00592
3540,2212,Imran Kumar,57,1,A1,PM00116
3541,2213,Asha Kulkarni,30,1,A1,PM01045
3542,2214,Ananya Nayak,39,1,A1,PM01087
3543,2214,Sneha Bhat,21,3,A2,PM00259
3544,2215,Meera Shetty,55,1,A1,PM00977
3545,2216,Farhan Rao,24,1,A1,PM01035
3546,2217,Rahul Desai,43,1,A1,PM00210
3547,2217,Ananya Patil,47,2,A2,PM00269
3548,2217,Kiran Patil,50,2,A3,PM00705
3549,2218,Sneha Khan,23,1,A1,PM00727
3550,2219,Sunil Nayak,41,2,A1,PM00664
3551,2220,Divya Gowda,19,3,A1,PM00010
3552,2220,Nandini Nayak,34,1,A2,PM00531
3553,2221,Arun Joshi,18,1,A1,PM00263
3554,2221,Mahesh Sharma,20,1,A2,PM01028
3555,2222,Prakash Khan,56,3,A1,PM00064
3556,2223,Meera Pujari,33,2,A1,PM00235
3557,2224,Ajay Bhat,48,2,A1,PM00340
3558,2224,Pooja Bhat,64,2,A2,PM00331
3559,2225,Kiran Patil,42,2,A1,PM00218
3560,2226,Aishwarya Joshi,46,1,A1,PM00534
3561,2226,Prakash Desai,43,1,A2,PM00878
3562,2227,Manoj Rao,64,2,A1,PM00338
3563,2228,Nandini Sharma,64,3,A1,PM00615
3564,2228,Ajay Hegde,23,1,A2,PM00414
3565,2228,Meera Pujari,54,1,A3,PM00627
3566,2228,Anil Desai,35,1,A4,PM00970
3567,2229,Ananya Pujari,53,2,A1,PM00366
3568,2229,Arun Kulkarni,61,2,A2,PM00964
3569,2230,Ananya Joshi,25,1,A1,PM00306
3570,2231,Ajay Patil,34,1,A1,PM01004
3571,2231,Naveen Bhat,49,1,A2,PM01093
3572,2231,Rahul Desai,59,2,A3,PM00630
3573,2232,Deepak Kulkarni,27,2,A1,PM00258
3574,2232,Prakash Mulla,60,2,A2,PM00348
3575,2232,Neha Reddy,29,1,A3,PM00825
3576,2233,Deepak Mulla,44,2,A1,PM00130
3577,2233,Manoj Joshi,57,2,A2,PM00647
3578,2234,Rahul Desai,29,3,A1,PM00107
3579,2235,Naveen Khan,65,1,A1,PM00057
3580,2236,Ananya Gowda,47,2,A1,PM00271
3581,2236,Shreya Kulkarni,19,3,A2,PM00307
3582,2237,Prakash Jain,44,1,A1,PM00436
3583,2238,Farhan Gowda,25,3,A1,PM00521
3584,2239,Kiran Pujari,42,1,A1,PM00013
3585,2239,Divya Sharma,43,2,A2,PM00965
3586,2240,Aishwarya Sharma,34,1,A1,PM00656
3587,2240,Prakash Joshi,49,1,A2,PM00237
3588,2240,Sneha Patil,23,3,A3,PM00578
3589,2240,Lakshmi Rao,30,1,A4,PM00752
3590,2241,Pooja Naik,22,1,A1,PM00078
3591,2241,Vijay Joshi,57,2,A2,PM01044
3592,2241,Aishwarya Hegde,26,1,A3,PM00962
3593,2242,Deepak Mulla,44,2,A1,PM00130
3594,2243,Ananya Patil,47,2,A1,PM00269
3595,2244,Sunil Naik,58,3,A1,PM00981
3596,2245,Ananya Pujari,65,1,A1,PM00051
3597,2245,Manoj Kumar,57,1,A2,PM00195
3598,2246,Kiran Patil,50,2,A1,PM00705
3599,2247,Shreya Sharma,22,2,A1,PM00827
3600,2248,Naveen Khan,57,3,A1,PM00323
3601,2249,Arun Kulkarni,60,1,A1,PM00843
3602,2250,Kavya Gowda,61,1,A1,PM00342
3603,2250,Nandini Jain,44,2,A2,PM00761
3604,2251,Shreya Gowda,46,1,A1,PM00558
3605,2251,Pooja Hegde,22,1,A2,PM00097
3606,2252,Mahesh Shetty,29,2,A1,PM00538
3607,2253,Kavya Gowda,28,3,A1,PM00792
3608,2253,Vijay Kumar,39,1,A2,PM00894
3609,2254,Naveen Sharma,54,1,A1,PM00203
3610,2254,Farhan Hegde,47,1,A2,PM00922
3611,2254,Ananya Joshi,39,1,A3,PM00860
3612,2255,Anil Khan,29,1,A1,PM00285
3613,2255,Divya Mulla,58,1,A2,PM01088
3614,2255,Neha Patil,28,2,A3,PM00966
3615,2256,Pooja Mulla,62,2,A1,PM00093
3616,2256,Nandini Pujari,24,1,A2,PM00291
3617,2257,Divya Hegde,55,1,A1,PM00254
3618,2258,Imran Kumar,57,1,A1,PM00116
3619,2259,Kiran Shetty,19,1,A1,PM01097
3620,2259,Prakash Hegde,32,1,A2,PM01005
3621,2260,Mahesh Khan,59,3,A1,PM00448
3622,2260,Prakash Bhat,63,1,A2,PM00128
3623,2260,Asha Gowda,37,2,A3,PM00543
3624,2261,Kavya Desai,51,1,A1,PM00487
3625,2262,Priya Bhat,58,2,A1,PM00248
3626,2262,Ananya Pujari,20,1,A2,PM00347
3627,2263,Pooja Gowda,38,1,A1,PM00929
3628,2263,Asha Desai,22,3,A2,PM00376
3629,2263,Naveen Hegde,61,3,A3,PM00082
3630,2264,Priya Sharma,30,1,A1,PM00907
3631,2265,Asha Gowda,61,3,A1,PM00813
3632,2266,Divya Khan,31,3,A1,PM01026
3633,2267,Suresh Joshi,23,1,A1,PM00067
3634,2268,Ravi Hegde,30,3,A1,PM00840
3635,2268,Sneha Jain,62,2,A2,PM00740
3636,2269,Divya Nayak,38,2,A1,PM00513
3637,2270,Imran Naik,43,1,A1,PM01003
3638,2271,Kavya Nayak,49,3,A1,PM00251
3639,2271,Ananya Kumar,39,2,A2,PM00863
3640,2272,Sunil Pujari,22,1,A1,PM01050
3641,2272,Lakshmi Kulkarni,61,1,A2,PM00362
3642,2273,Aishwarya Khan,36,1,A1,PM00137
3643,2273,Deepak Mulla,48,3,A2,PM00908
3644,2274,Priya Reddy,43,2,A1,PM00029
3645,2274,Asha Khan,34,1,A2,PM00420
3646,2274,Manoj Kumar,34,1,A3,PM00853
3647,2274,Asha Hegde,50,1,A4,PM00497
3648,2275,Shankar Patil,31,3,A1,PM00194
3649,2275,Sunil Mulla,57,1,A2,PM00228
3650,2276,Prakash Mulla,60,2,A1,PM00348
3651,2276,Lakshmi Rao,59,1,A2,PM00992
3652,2277,Kavya Jain,52,2,A1,PM00298
3653,2278,Kiran Patil,50,2,A1,PM00705
3654,2278,Deepak Kulkarni,27,2,A2,PM00258
3655,2278,Divya Gowda,27,1,A3,PM00290
3656,2279,Arun Joshi,18,1,A1,PM00263
3657,2280,Manoj Joshi,60,1,A1,PM00231
3658,2280,Kiran Nayak,28,2,A2,PM00789
3659,2281,Ajay Patil,45,2,A1,PM00697
3660,2282,Arun Gowda,46,1,A1,PM00034
3661,2282,Asha Nayak,59,1,A2,PM00874
3662,2283,Sneha Khan,55,1,A1,PM00200
3663,2283,Ananya Gowda,47,2,A2,PM00271
3664,2284,Ananya Joshi,39,1,A1,PM00860
3665,2285,Nandini Gowda,26,1,A1,PM01033
3666,2286,Nandini Gowda,24,1,A1,PM01041
3667,2286,Ajay Patil,45,2,A2,PM00697
3668,2287,Neha Pujari,51,1,A1,PM01076
3669,2288,Divya Khan,31,3,A1,PM01026
3670,2289,Aishwarya Rao,23,1,A1,PM00085
3671,2290,Imran Kumar,58,2,A1,PM00160
3672,2291,Imran Reddy,39,2,A1,PM00839
3673,2292,Rahul Bhat,51,1,A1,PM00570
3674,2293,Lakshmi Nayak,22,2,A1,PM00208
3675,2294,Meera Sharma,61,3,A1,PM00868
3676,2294,Meera Desai,21,1,A2,PM00713
3677,2294,Ajay Sharma,51,1,A3,PM00956
3678,2295,Neha Patil,61,1,A1,PM00492
3679,2295,Asha Sharma,20,1,A2,PM00841
3680,2296,Shankar Sharma,20,2,A1,PM00052
3681,2296,Imran Khan,65,2,A2,PM00625
3682,2296,Anil Bhat,50,2,A3,PM00701
3683,2297,Mahesh Gowda,48,1,A1,PM00585
3684,2297,Meera Sharma,58,2,A2,PM00996
3685,2298,Imran Kumar,58,2,A1,PM00160
3686,2299,Arun Kulkarni,30,3,A1,PM00783
3687,2300,Aishwarya Bhat,52,2,A1,PM00980
3688,2301,Prakash Reddy,54,2,A1,PM00931
3689,2302,Deepak Kumar,64,3,A1,PM00550
3690,2303,Rahul Mulla,56,1,A1,PM00882
3691,2303,Vijay Desai,64,2,A2,PM00694
3692,2304,Neha Bhat,43,1,A1,PM00830
3693,2305,Naveen Reddy,49,1,A1,PM00891
3694,2305,Aishwarya Naik,65,2,A2,PM01072
3695,2306,Divya Khan,45,2,A1,PM00199
3696,2307,Neha Reddy,29,1,A1,PM00825
3697,2308,Kiran Patil,30,2,A1,PM00190
3698,2309,Ananya Reddy,49,2,A1,PM00670
3699,2309,Farhan Bhat,49,2,A2,PM00680
3700,2309,Vijay Kumar,37,1,A3,PM00321
3701,2309,Naveen Khan,65,1,A4,PM00057
3702,2310,Anil Mulla,44,2,A1,PM00573
3703,2311,Prakash Gowda,29,1,A1,PM00456
3704,2312,Sunil Kulkarni,24,1,A1,PM00817
3705,2313,Ananya Kumar,60,3,A1,PM00035
3706,2314,Anil Kulkarni,26,3,A1,PM01017
3707,2315,Farhan Gowda,30,1,A1,PM01043
3708,2316,Nandini Desai,32,3,A1,PM00781
3709,2317,Imran Patil,42,3,A1,PM00663
3710,2318,Prakash Jain,18,1,A1,PM00146
3711,2319,Suresh Pujari,45,1,A1,PM00984
3712,2319,Prakash Mulla,60,2,A2,PM00348
3713,2319,Naveen Hegde,61,3,A3,PM00082
3714,2319,Asha Rao,34,2,A4,PM00406
3715,2320,Sneha Kumar,22,1,A1,PM00419
3716,2321,Mahesh Desai,65,1,A1,PM00833
3717,2322,Ananya Kumar,39,2,A1,PM00863
3718,2322,Ajay Mulla,63,1,A2,PM00024
3719,2323,Meera Mulla,37,2,A1,PM00590
3720,2324,Nandini Naik,36,2,A1,PM00039
3721,2324,Meera Gowda,55,2,A2,PM00315
3722,2324,Kiran Gowda,64,3,A3,PM00879
3723,2325,Aishwarya Patil,37,3,A1,PM01058
3724,2326,Neha Mulla,28,2,A1,PM01016
3725,2327,Naveen Rao,28,1,A1,PM00823
3726,2328,Nandini Gowda,26,1,A1,PM01033
3727,2329,Anil Khan,31,1,A1,PM00438
3728,2329,Suresh Rao,64,2,A2,PM00673
3729,2330,Priya Desai,42,1,A1,PM00982
3730,2331,Rahul Khan,51,1,A1,PM00872
3731,2332,Kiran Jain,61,2,A1,PM00801
3732,2333,Aishwarya Rao,25,1,A1,PM00455
3733,2334,Kiran Patil,30,1,A1,PM00766
3734,2335,Farhan Hegde,27,1,A1,PM00649
3735,2336,Ravi Naik,42,1,A1,PM00809
3736,2337,Divya Patil,58,2,A1,PM00923
3737,2338,Anil Desai,25,2,A1,PM00178
3738,2338,Lakshmi Kulkarni,64,1,A2,PM00816
3739,2338,Manoj Pujari,39,1,A3,PM00311
3740,2339,Kiran Pujari,31,1,A1,PM00442
3741,2339,Naveen Nayak,35,1,A2,PM00764
3742,2340,Sunil Khan,18,2,A1,PM00703
3743,2340,Kiran Nayak,40,2,A2,PM00465
3744,2341,Ajay Mulla,26,1,A1,PM00567
3745,2341,Pooja Mulla,62,2,A2,PM00408
3746,2341,Priya Gowda,63,1,A3,PM00088
3747,2342,Prakash Khan,56,3,A1,PM00064
3748,2343,Farhan Bhat,38,2,A1,PM00090
3749,2343,Meera Pujari,33,2,A2,PM00235
3750,2344,Kiran Kulkarni,57,3,A1,PM00552
3751,2344,Arun Mulla,20,3,A2,PM00864
3752,2344,Arun Gowda,31,2,A3,PM00104
3753,2345,Arun Joshi,18,1,A1,PM00263
3754,2346,Neha Kumar,62,1,A1,PM00314
3755,2346,Anil Nayak,52,3,A2,PM00605
3756,2347,Divya Mulla,55,2,A1,PM00511
3757,2348,Ajay Reddy,28,2,A1,PM00220
3758,2348,Prakash Desai,29,3,A2,PM01022
